tipo,tiempo_1,tiempo_2,tiempo_semana,tiempo_dos_semanas,tiempo_tres_semanas,mse_t1,mse_t2,mse_semana,mse_dos_semanas,mse_tres_semanas
1,0.017012357711791992,0.02738189697265625,0.20883798599243164,0.6921589374542236,2.620675802230835,3.7330859849289353,1.9381932404896478,5.909220719521135,4.4614292501338,8.932078913455264
1,0.01791524887084961,0.0287017822265625,0.21203899383544922,0.6370160579681396,2.3726248741149902,8.701414812059573,3.28422369999628,5.3630169536791366,4.980989010762856,7.2309456600797555
1,0.01704096794128418,0.028664827346801758,0.1846320629119873,0.6087899208068848,2.4395339488983154,17.558366798306103,16.996746977894052,18.088390284753586,16.75737710789271,9.901692878689133
1,0.01803898811340332,0.029840946197509766,0.18602895736694336,0.619218111038208,2.2973639965057373,4.998783976042784,4.6814704740367015,12.474884395062338,10.215126320500595,2.34287989477339
1,0.016594886779785156,0.028072834014892578,0.20464706420898438,0.6140689849853516,2.326024055480957,6.355689538899189,9.426639245942399,0.27525992310394604,0.6973247568191235,1.8838454647162408
1,0.016258955001831055,0.037339210510253906,0.2056591510772705,0.752439022064209,2.4278931617736816,1.7643586177608455,2.3368762160065466,1.2722693345129172,1.7707288994415584,1.2454172255222644
1,0.015671968460083008,0.023642778396606445,0.16306591033935547,0.6021778583526611,2.6758241653442383,0.9033804203315516,0.9987662569449304,1.024675570156422,1.625487430110755,1.787414713772612
1,0.01654815673828125,0.028007984161376953,0.1836249828338623,0.7256069183349609,2.3600971698760986,2.893952254985974,6.101319965967988,3.7907155533445844,5.436164388414945,7.490770848096777
1,0.016521930694580078,0.025174856185913086,0.19503998756408691,0.6788852214813232,2.5183277130126953,3.2075999748523003,6.1730666529439455,6.173964082371239,6.232487645506095,2.3221288589582625
1,0.015603065490722656,0.0246429443359375,0.1911001205444336,0.6200177669525146,2.348119020462036,0.5308483808596921,2.0489832137244464,0.971295749459537,0.6376311691508699,1.1636346500246388
1,0.016020774841308594,0.027630090713500977,0.17648983001708984,0.5952160358428955,2.3664729595184326,0.6401013294040502,0.4532027255909517,5.11133578343174,0.8374851986724637,3.719478196288321
1,0.0182950496673584,0.030018091201782227,0.18165206909179688,0.577564001083374,2.317909002304077,4.577195678415318,2.130266381748188,4.645283373694206,1.7464223207754248,1.512871652270233
1,0.015434026718139648,0.023949146270751953,0.16364693641662598,0.5447800159454346,2.2593307495117188,2.716647796653698,3.6404215993351254,4.083149374883295,1.3800959657051866,1.9645133662265337
1,0.01476597785949707,0.022876262664794922,0.16387510299682617,0.5926451683044434,2.3777871131896973,1.1283303988298046,1.7902552214193015,0.891866698782458,0.46197702284258907,3.7917638743407505
1,0.015390157699584961,0.023453950881958008,0.17138099670410156,0.5773320198059082,1.9284021854400635,3.083409669296388,2.220816534108351,1.4977662626567525,1.6092578855189223,0.9748501954972065
1,0.016774892807006836,0.027233123779296875,0.1756589412689209,0.6449382305145264,2.351966381072998,0.49367679287631644,0.6659197476150078,0.5816636956675102,1.5182571674384435,2.2840189244840894
1,0.015848875045776367,0.023716211318969727,0.16318917274475098,0.5979890823364258,2.3502609729766846,1.0568698690048997,1.7683896104226378,2.7312405606595647,0.5104075337377624,0.9270796635798018
1,0.01602792739868164,0.024252891540527344,0.11641287803649902,0.3594691753387451,1.227665901184082,6.222088065919208,6.6337516916346715,1.7610956030214602,5.111799456007716,4.035638216977495
1,0.015633106231689453,0.022475004196166992,0.13805699348449707,0.5809290409088135,2.1572070121765137,0.2738387570890544,0.8957115144983426,0.5736571560988137,0.9101917234744933,0.8646822892889084
1,0.015936613082885742,0.026890039443969727,0.19781017303466797,0.6249983310699463,2.225421905517578,4.010042658840246,7.7314462611597135,1.0988002000212427,1.8673714358759643,1.153462186665734
2,0.03171992301940918,0.05641603469848633,0.5072760581970215,1.8324339389801025,6.869216680526733,12.802582900068836,7.100918981754681,13.344606249346725,4.7786795774991475,6.184983667253301
2,0.031455039978027344,0.05915212631225586,0.45286989212036133,1.6602458953857422,6.52053689956665,2.2397315753583316,2.727515160446499,2.044018175763657,2.127771389010032,2.132805597824508
2,0.03097391128540039,0.04819607734680176,0.42703819274902344,1.762627124786377,7.446831941604614,15.648871423542213,12.186877643568188,2.346472147059808,3.790781879285724,5.615841809154483
2,0.03404498100280762,0.05108833312988281,0.45267701148986816,1.1874959468841553,4.115153074264526,2.64465982134876,4.400904863795066,2.6838835545064925,11.030017063376258,11.273736732464014
2,0.031373023986816406,0.05493497848510742,0.42854976654052734,1.4691059589385986,6.529422044754028,2.6855121022148105,4.596951525567296,1.8762963194953581,2.752394753390479,2.3768889760669167
2,0.03032207489013672,0.051203012466430664,0.40853404998779297,1.551077127456665,6.653373956680298,0.9858961671324934,3.890413771690319,4.132887175016734,5.341820136478731,4.725514248558177
2,0.030252933502197266,0.05090475082397461,0.44434523582458496,1.7494070529937744,6.728687047958374,8.194898200906565,9.737370642137684,10.839651068333113,12.791316201137052,12.93461577018258
2,0.03103804588317871,0.05733680725097656,0.4127631187438965,1.6586840152740479,6.81305193901062,6.6507243102692115,5.726533928221524,3.684867510770347,2.757192251736706,4.633093151257727
2,0.030061721801757812,0.051532745361328125,0.45654797554016113,1.6501290798187256,6.862193822860718,0.6626534726085416,1.0128778023997411,0.5942912407615633,0.7246017852199369,1.247751339382832
2,0.031168222427368164,0.05212068557739258,0.3946969509124756,1.608290195465088,6.680046081542969,2.7851512437426322,1.865112621392262,3.785310300420074,4.0800529242923425,4.057076839421614
2,0.030365943908691406,0.04590272903442383,0.4211540222167969,1.642909288406372,6.908191919326782,2.6217214347920677,2.0130471130213983,1.7718412704670303,2.0668611406076653,7.845606095520097
2,0.031159162521362305,0.050108909606933594,0.38498997688293457,1.5665929317474365,6.501286029815674,1.0137866270162306,1.7303641081521988,2.9735734520779737,1.5273616307987021,1.179386240489597
2,0.03142213821411133,0.06165599822998047,0.4715127944946289,1.7260711193084717,7.213634014129639,4.283235877966127,11.311180652726968,11.651328529244262,6.524151846593363,14.872372999765195
2,0.06534886360168457,0.059712886810302734,0.4650578498840332,1.692681074142456,7.167167901992798,2.356409749142038,9.220211184950545,1.353719031770897,0.898389985960384,16.545122397853493
2,0.030734777450561523,0.05255866050720215,0.44769883155822754,1.632431983947754,6.3036370277404785,1.396137543605203,0.4384488169100483,5.37996743595841,3.028589177012744,2.319966702310614
2,0.031216144561767578,0.05840897560119629,0.49442291259765625,1.8089630603790283,6.886028051376343,2.4518375609463683,2.624088276145789,3.8600003030243903,5.546609441830959,6.825520619840851
2,0.0296478271484375,0.050338029861450195,0.43601393699645996,1.6921069622039795,7.214001893997192,0.939680446272583,1.7064833792150058,0.8713823065093514,2.701527607579249,4.228058524457876
2,0.029743194580078125,0.05488014221191406,0.4705190658569336,1.7154860496520996,6.737656116485596,7.377290802957286,7.446961116530654,11.970737264665411,15.925691281296482,6.002418506680883
2,0.0299227237701416,0.049454689025878906,0.37749314308166504,1.5764379501342773,6.338338136672974,4.719060044177685,8.72256023655151,3.2142371014028033,1.9608129947463062,1.637215669387807
2,0.02987980842590332,0.05029416084289551,0.4546477794647217,1.6823689937591553,7.066189765930176,2.3690878791343057,1.5949157231764186,1.964887248320136,3.2373733492540118,1.8702705231639787
3,0.04516768455505371,0.08946394920349121,0.7553720474243164,3.5355141162872314,13.637410879135132,1.303721917200157,1.5677372337499298,2.9056126530114477,4.412995738841793,5.783569166575152
3,0.045542001724243164,0.10544300079345703,1.0533840656280518,4.457736968994141,15.187946081161499,4.429279427842557,47.7141045611107,11.254626239601091,11.840291558818462,3.3166583678977446
3,0.052906036376953125,0.10383486747741699,0.9698100090026855,4.18392014503479,15.085153102874756,20.2730064524055,10.748253463895024,8.314691999499328,6.732123219326656,7.393735020404146
3,0.04733586311340332,0.09661507606506348,0.8692967891693115,3.609802007675171,13.439833879470825,18.461761591150246,8.48041199273961,7.801641107554499,7.607953778511212,7.4863784395377975
3,0.04718494415283203,0.10329008102416992,0.9311859607696533,3.7703330516815186,14.567086935043335,30.179325218301578,33.21911982386839,74.22140057301269,88.48340790988343,85.15833563454822
3,0.048454999923706055,0.0919651985168457,0.9972691535949707,4.257768154144287,15.059030771255493,2.9532037448633313,1.6574878688539398,5.25717655921701,10.490501669080919,21.99301573576613
3,0.047102928161621094,0.10200119018554688,0.9741528034210205,4.03897500038147,15.533697128295898,51.35227253651648,56.810217180666854,84.91220172048888,108.51614402546903,11.14915889366217
3,0.04622006416320801,0.1043710708618164,0.9512457847595215,4.14939284324646,14.697974920272827,4.225311201588042,17.04551252356596,5.228091454867119,5.832281863877232,5.118740506204985
3,0.04631781578063965,0.09003686904907227,0.6236190795898438,2.11954402923584,7.8003129959106445,3.8437989797164835,5.33309523761554,7.245547528063136,13.496378079620582,2.547290381906662
3,0.04639482498168945,0.10634207725524902,0.96415114402771,3.9568288326263428,13.872711896896362,13.62968982771487,10.540507878421234,5.745632358185066,6.733184015242381,4.837240044199913
3,0.04468822479248047,0.08248496055603027,0.7986218929290771,3.7296042442321777,13.520558834075928,2.5422105652827724,1.5016188510156132,1.831696395963841,3.857731018726288,4.178560137478524
3,0.04698324203491211,0.11556005477905273,1.0429692268371582,4.393111944198608,15.076626062393188,12.797992555008939,10.246111525689372,10.053308303562375,16.097544550688227,13.518717705558165
3,0.04542732238769531,0.08906078338623047,0.7701630592346191,3.7674481868743896,10.37015414237976,2.8746401042631433,2.817519731156075,5.210053650267088,1.0935606416795325,1.531818235995217
3,0.04545187950134277,0.08699893951416016,0.8698568344116211,2.7543461322784424,8.96921420097351,3.9073793657556997,3.9132945791147247,3.196141314115979,7.963394095618024,7.100973290021037
3,0.044326066970825195,0.08693909645080566,0.9532480239868164,3.2409772872924805,8.419764041900635,21.57164357575176,19.055711895883817,12.912552916481053,12.055743609894144,12.099116808600968
3,0.04901456832885742,0.10361337661743164,0.8685188293457031,4.12605094909668,14.012609243392944,32.65571924590072,36.21330007423785,34.32992833199095,16.0749472354625,18.531652652877668
3,0.042788028717041016,0.0877389907836914,0.8549330234527588,3.9021871089935303,12.426258087158203,7.064571896389669,9.739700832114467,17.712990248504777,17.788708239190427,32.16688374260289
3,0.04727506637573242,0.09593701362609863,0.8443372249603271,3.718888998031616,13.960114002227783,3.268491515558482,2.7879942419669885,2.547603528845514,2.533907313892423,5.616411937567043
3,0.046987056732177734,0.11090898513793945,1.1002979278564453,4.398876905441284,14.910429000854492,2.683512448392418,11.940066755064983,4.13953875303675,2.8006580029621455,2.7209376200345243
3,0.044363975524902344,0.0851891040802002,0.7763059139251709,3.825329065322876,13.256960153579712,1.907163400339036,3.9332537426989824,4.093972273116387,2.8522147054832456,3.477379968725835
4,0.06315898895263672,0.15133333206176758,1.7687911987304688,7.546711206436157,27.65951418876648,6.169722508339407,3.9300953082600905,4.7445095373955795,11.284640043000202,17.33631101796951
4,0.06435608863830566,0.16614198684692383,1.9253408908843994,7.653234958648682,27.00059962272644,14.187971527577043,12.850591279106107,5.533296919581431,10.206641090231647,5.224001687579739
4,0.06511473655700684,0.1651608943939209,2.0326781272888184,7.6977622509002686,26.65074586868286,15.910582439329687,25.19143802076246,11.050231607721832,12.69470446289985,13.575821239418024
4,0.0603182315826416,0.12273216247558594,1.3051669597625732,6.347744941711426,24.12216305732727,1.4763006215314114,1.4689438849746048,3.282000387098549,2.363625142332682,9.844827442083472
4,0.05705690383911133,0.12987899780273438,1.5801961421966553,6.559138774871826,23.59485697746277,2.517549429360255,8.169529872583494,11.392822985140674,8.666157417456334,3.116138363211317
4,0.06604218482971191,0.13965272903442383,1.5336053371429443,6.42946195602417,24.520915031433105,3.350594765496432,1.4742457080523232,4.422274719817962,3.3409750494841606,2.279780930063366
4,0.06621479988098145,0.15926098823547363,1.5572218894958496,6.915803909301758,25.527709007263184,17.226092100630144,7.157205523164461,20.836342610215556,10.162704950868514,20.235174159071814
4,0.06079578399658203,0.14168286323547363,1.5023298263549805,6.380863904953003,24.74504566192627,14.66749272907307,2.818617022814314,4.216142782407568,5.637538338889601,16.874744428444515
4,0.06305789947509766,0.15900707244873047,1.630397081375122,6.908944845199585,25.313868045806885,21.38433106941082,38.69746935562491,4.503613475165768,6.059732743003772,6.9279481217962955
4,0.061514854431152344,0.11289405822753906,0.8639800548553467,3.256165027618408,13.47003984451294,18.720421456075222,16.47700453716119,15.902981696795388,15.603247511168915,17.857594338305464
4,0.06049394607543945,0.14077091217041016,1.6598868370056152,5.368422985076904,14.503612995147705,9.131898210018532,15.873318196574175,19.589295602165233,22.05465055567949,23.04088328511772
4,0.06291794776916504,0.15355587005615234,1.6108028888702393,6.550702095031738,25.101179122924805,13.07395898305266,12.514260360807,10.163816531021808,10.083316630170915,13.769932383477892
4,0.05986618995666504,0.15308690071105957,1.6724319458007812,6.51085090637207,25.016834259033203,2.4807722661426355,5.662527795945716,2.50332988771588,3.3793037929668945,1.695457989022797
4,0.05856823921203613,0.13951826095581055,1.596883773803711,6.8155598640441895,18.877849102020264,14.672042079092805,14.897504270783699,31.505336707393592,12.916404020976165,12.070751216035019
4,0.06286120414733887,0.1481490135192871,1.8059802055358887,6.814197063446045,25.150463104248047,15.003061869010887,20.73482656435971,16.292863967273295,14.243297126616019,14.899735847927218
4,0.061972856521606445,0.14261674880981445,1.3629348278045654,5.599242925643921,16.380355834960938,4.768454169285216,4.432237098226982,10.046242184017501,3.482987787163456,2.270175292149368
4,0.059031009674072266,0.13153409957885742,1.7030982971191406,6.782367944717407,24.936838150024414,2.8479674674576754,4.948907646076029,12.674243196003763,26.990303828461006,11.708830855057476
4,0.06020402908325195,0.15189814567565918,1.777223825454712,6.967196226119995,26.594900131225586,3.424148566045821,3.074916085123167,6.136634360239114,3.448523585837579,8.349357538912235
4,0.05981588363647461,0.14021706581115723,1.3734400272369385,5.351633787155151,16.25931429862976,4.422518108794307,4.003946687147292,4.4413523865594255,14.055504495803369,4.336778574789817
4,0.05851006507873535,0.14672589302062988,1.5959479808807373,6.686479806900024,25.41279101371765,13.484406662577276,9.237789175753504,26.450658037024155,47.01227608929299,75.78420203602279
5,0.07964611053466797,0.2309281826019287,3.031895160675049,11.774503946304321,43.981032848358154,6.610291082755426,13.36129278930725,2.652915389753169,15.57447503674017,17.49315082928537
5,0.07241702079772949,0.18932199478149414,2.4511947631835938,10.671376705169678,41.48276209831238,1.671037629501087,1.7751638667882028,6.819275630131676,10.676508845211025,17.103565080667487
5,0.0822908878326416,0.2578921318054199,3.039803981781006,11.5990149974823,36.11464285850525,21.174589615903635,23.51697982753199,11.944373147491193,9.49303274771366,17.804562310868825
5,0.07882189750671387,0.25647497177124023,3.173945188522339,11.275614976882935,35.216663122177124,7.584493029408473,47.467611945183,17.104613233545003,35.137141993860865,29.132021879496754
5,0.0752260684967041,0.2177278995513916,2.570172071456909,10.795610904693604,27.539112091064453,13.399188648149336,15.985599083495432,11.209058064973865,7.1427045203118045,6.630063728329721
5,0.07561683654785156,0.2039470672607422,2.5441267490386963,10.279050827026367,31.953845977783203,12.390917052838756,11.64441682587096,12.044480364662544,14.978649422438545,17.264166761953053
5,0.07770013809204102,0.2328932285308838,2.8472869396209717,10.376864671707153,41.01297116279602,19.338065483083135,13.334474427904953,17.130081110589483,8.958949080363318,6.659690682439545
5,0.0752108097076416,0.24501681327819824,2.7162601947784424,10.777470111846924,26.361886024475098,5.178853614440977,7.023937951806463,6.943437110646647,4.984908244296045,2.5025756628259415
5,0.07944393157958984,0.22240209579467773,2.6328282356262207,10.500815153121948,24.680877923965454,29.881782281586947,21.161552180291547,28.720582365607406,21.532968178684385,17.28592427201601
5,0.07877683639526367,0.2551391124725342,3.2523739337921143,11.401226043701172,35.97637891769409,19.275693131467353,15.248350430548964,32.29504913898128,56.935465621391494,28.664307306134674
5,0.07582902908325195,0.186722993850708,2.609323024749756,10.299066066741943,39.09653091430664,6.044447510946626,8.808565705462035,6.897872541609712,9.983795803884995,5.039645992775432
5,0.07945609092712402,0.24464201927185059,2.6901938915252686,10.765831232070923,25.98371195793152,8.190849836277728,8.815541337749723,3.4767290488524187,4.121182325231947,3.343689059224748
5,0.08133101463317871,0.24099302291870117,2.6316988468170166,10.531034231185913,37.60107207298279,22.000924878794667,15.334799237991199,9.211092061257911,13.491705583134864,14.532383629369717
5,0.07540178298950195,0.1821601390838623,2.5122690200805664,10.141386270523071,39.76005291938782,3.4523625809068665,3.156324262482889,7.828952304684193,1.6072917170641525,7.491502743006365
5,0.07665681838989258,0.2138841152191162,2.455850124359131,9.75457215309143,42.270235776901245,11.702791981398324,9.591090549129374,11.968361037623898,9.262917722636242,10.754553058931176
5,0.07670116424560547,0.23447132110595703,2.870112180709839,11.138684034347534,41.35860729217529,9.860536596673027,6.330475345825472,11.933907254767131,6.858520954252316,8.596663812478093
5,0.07851290702819824,0.18319201469421387,2.5497560501098633,9.625871181488037,26.338066816329956,5.6575417859526675,6.024021071961892,3.465551206460759,4.38853349053951,4.478382546419401
5,0.07364392280578613,0.18532991409301758,2.6426877975463867,11.162116765975952,27.53784966468811,2.6788624991426264,11.96806469807126,18.27144673740249,7.057273851273723,7.016185954925864
5,0.08374381065368652,0.2274169921875,2.7028868198394775,10.261847972869873,41.3202760219574,37.74911051531804,9.469338636121782,10.015758129502569,3.5241692003013743,2.4853309117848124
5,0.08099699020385742,0.26860690116882324,2.1501450538635254,6.427001714706421,21.412522077560425,4.035643057423198,18.304977829092923,29.49061744910358,35.27970178179556,38.87450318706037
6,0.09933209419250488,0.32401490211486816,4.1438539028167725,15.451336860656738,62.18623208999634,8.052879066849973,2.622606921698889,2.2083832225288145,3.7807049597185247,3.794408031060107
6,0.09519696235656738,0.2584671974182129,4.024794816970825,14.310901165008545,64.832594871521,1.3537886756414284,1.6012445260892936,3.9099632470549803,2.918501827270898,3.18366584878882
6,0.08839201927185059,0.2699930667877197,4.356884002685547,16.680012226104736,63.64537596702576,4.137735192249597,6.961357954356929,5.419538108935079,4.847618432779062,12.87097878338817
6,0.09076881408691406,0.29049015045166016,3.983875036239624,15.668009996414185,47.80344009399414,2.4926891629925136,12.873363869965978,13.214857507819673,24.51393904096465,19.663232829880776
6,0.09319710731506348,0.24558115005493164,3.873763084411621,13.558961868286133,39.091922998428345,6.704439678085182,6.666406043299599,8.413688967200407,17.171628885851856,18.30756845599146
6,0.09468388557434082,0.3295319080352783,4.609396934509277,16.917819261550903,56.3079571723938,37.00608334794752,21.58874448091957,25.274062131546017,43.79053529488067,42.462087358118396
6,0.09224605560302734,0.3029139041900635,4.422013998031616,16.426270961761475,66.08608508110046,15.452852919359973,10.760202515952285,16.494707458351446,8.513354933070396,7.661703412358766
6,0.09617471694946289,0.2951037883758545,1.9178581237792969,7.859748840332031,35.06555700302124,29.556502935390867,7.8503092948775866,4.9190747158650225,8.751222133689117,9.48836527580284
6,0.0984489917755127,0.26320314407348633,1.894442081451416,7.694800138473511,35.03537678718567,12.449871834390033,11.89352419120476,5.1705219365925235,4.979382988599072,7.954219001738055
6,0.09246635437011719,0.23832392692565918,3.6409997940063477,13.744439840316772,64.0247209072113,5.3245380159239355,4.483147292539838,7.09318162093357,17.715045361963877,17.701780124159413
6,0.09203100204467773,0.3004012107849121,3.986128091812134,16.10491394996643,39.71399402618408,11.538201863234232,15.285701123056732,7.628168484053843,17.86883975648487,20.075612178249635
6,0.09429407119750977,0.31206822395324707,4.0378098487854,15.419105052947998,64.52966499328613,1.3834078201693187,1.0067892208988418,2.2263778894999655,8.25857460267408,9.922856441328515
6,0.09671688079833984,0.33747100830078125,4.335390090942383,12.46134877204895,36.07468819618225,23.630218437381373,17.069715277294605,63.85498208871609,45.91170206747336,30.546126818980934
6,0.09358525276184082,0.30422401428222656,4.47317099571228,16.52794599533081,66.49768590927124,12.516997787299807,9.819419716382534,24.633270762312286,4.3488934447426075,5.361860999963032
6,0.09664273262023926,0.31731390953063965,4.299259901046753,15.523730039596558,62.4604709148407,8.535478647072937,4.5105388494774425,7.671918713746184,6.728564063663305,6.422783693282023
6,0.09604287147521973,0.31158900260925293,2.659320116043091,8.931176900863647,32.593443155288696,10.587763061083555,24.451041013461708,3.1568553755987723,3.9981841041557056,29.805870921570488
6,0.10173273086547852,0.31244897842407227,4.456392049789429,16.74090600013733,66.12414908409119,8.11713630088399,9.013433807560856,31.347973260740016,11.253060416926875,9.992372377192462
6,0.0905148983001709,0.3049490451812744,4.2325849533081055,15.142630100250244,64.23929405212402,6.786690832596857,6.021110270244225,7.963302279013495,4.594482038175645,14.808002932532478
6,0.09326791763305664,0.326962947845459,4.613763093948364,16.8676118850708,53.66539001464844,53.072864374122666,37.897817279459765,16.025281134283645,20.804764079280442,39.92653282478454
6,0.08848094940185547,0.273878812789917,3.8798651695251465,12.614716291427612,37.56277775764465,6.456715762890299,4.713800452218488,3.8094965744336835,3.7253704568128603,3.5596736731673166
7,0.10552811622619629,0.35195302963256836,5.404597043991089,21.83662986755371,94.16146993637085,4.529318027471591,4.74040070029876,4.837293415533576,6.846402725444439,6.713928537031191
7,0.10916805267333984,0.3586399555206299,6.086028099060059,23.227408170700073,95.92612814903259,6.131562656316116,6.265969718996534,4.935058047544359,4.464648265389335,3.852513188597552
7,0.10452103614807129,0.3636791706085205,4.214950799942017,14.125394105911255,52.26499104499817,5.886635772889752,6.236312914013034,23.637223091924426,15.873504986616803,14.935154515114325
7,0.10945391654968262,0.3910098075866699,6.0030357837677,23.149112939834595,95.1219117641449,4.682642750126886,2.625744770174442,5.276390876270661,4.218609089907669,33.371137531849335
7,0.10704421997070312,0.39796876907348633,5.890733957290649,22.188426971435547,74.19718098640442,32.97675754780593,9.85164084662667,27.269830688414324,15.939287461135072,17.903075285498506
7,0.11096405982971191,0.390963077545166,5.772727966308594,22.042608976364136,58.52276611328125,24.95195870377438,19.649953692578077,12.065545910326122,19.745311499352823,19.26602320249063
7,0.12325930595397949,0.4341139793395996,6.021488666534424,23.231830835342407,92.75046610832214,15.299945045184499,7.209280814476058,7.945049529922412,9.16939999433972,7.270202184130163
7,0.11449313163757324,0.4013528823852539,6.092329025268555,24.290670156478882,94.47581696510315,8.463840956005109,4.245391146119705,11.091007102642164,5.124179240644166,33.152601541162106
7,0.11350393295288086,0.42972588539123535,6.559269905090332,25.830663919448853,98.49038100242615,22.233994894404766,16.43504123197576,20.227550071338964,23.009948464778585,35.83162143102737
7,0.10808205604553223,0.3908200263977051,5.664775371551514,19.63792109489441,55.95176410675049,21.39740288456629,6.850551296014655,14.906540456949523,16.141038375134766,18.688625478697297
7,0.10617589950561523,0.3780050277709961,5.102612018585205,22.382060050964355,93.10080099105835,1.6662683479315128,2.6650778862725866,5.155934984504861,13.583251176640218,54.078332959363124
7,0.11675214767456055,0.4483509063720703,5.846253156661987,22.377492904663086,93.0989670753479,20.225155955484393,21.90982336424849,11.378623757733356,19.85373791363176,9.876820876342626
7,0.11787915229797363,0.4052619934082031,5.752034902572632,22.19166398048401,89.99903893470764,17.407464310504896,17.67037510111002,9.845545052026132,9.929267771938441,19.52599489282049
7,0.11244010925292969,0.3655130863189697,5.639585018157959,22.634814977645874,91.85289716720581,7.760912581428063,3.0917512013473845,4.113501905966776,7.871286054634916,10.389960569004081
7,0.11181211471557617,0.4783148765563965,6.439673185348511,24.41416597366333,71.8729350566864,14.040593381945815,10.72282210051429,8.860012000534491,7.642375526137988,8.645412854396941
7,0.10755109786987305,0.38513898849487305,4.630829095840454,14.546838998794556,51.85279989242554,2.3542302084916016,3.6608590321282226,2.845383851081891,1.8686885015586545,1.9141192363798447
7,0.11956286430358887,0.517963171005249,6.429883003234863,23.50152611732483,64.19773006439209,22.699525060536782,15.661991171614675,24.097776152355728,23.9019824725845,52.42660009407812
7,0.11308884620666504,0.41010212898254395,5.806049108505249,22.08159589767456,90.25079298019409,7.846248669376322,7.728508785766321,8.757970083648,8.809689185401318,8.962085036070405
7,0.11876392364501953,0.36194515228271484,4.857728958129883,21.78009295463562,93.10201478004456,9.010942039657968,7.9667951174004115,3.6171399128944466,10.817255625313786,4.479665348848984
7,0.10832834243774414,0.3570239543914795,5.474518060684204,21.87789511680603,60.29600191116333,10.779623432778825,8.206286185783727,6.600946074898425,7.1189084239605185,6.619526603810974
8,0.1284170150756836,0.46185898780822754,6.96902871131897,20.240148782730103,71.40789818763733,5.450151977697622,6.822588079872919,5.308771542004685,5.603965427754311,6.425580504839819
8,0.1292417049407959,0.758774995803833,8.305976867675781,28.493011236190796,80.6263279914856,29.986070849232632,20.117810549224366,16.201640840984066,16.20223346217878,20.118294388343
8,0.13095402717590332,0.5711438655853271,3.7645881175994873,16.994126796722412,70.85026717185974,34.07475868032398,9.238920169237092,9.63579701862062,7.521673583882735,9.352159135944008
8,0.13590407371520996,0.6789460182189941,8.721191883087158,31.82576322555542,84.41257786750793,31.060545078333405,12.310386671018057,8.115601672472689,14.220271367990515,34.08736844109669
8,0.12332296371459961,0.5360000133514404,4.70445990562439,15.561015129089355,64.86923480033875,4.755758534067696,15.653559278900586,3.5394758048530703,4.618223247456807,3.3389433000970796
8,0.12704682350158691,0.5148189067840576,7.316682577133179,29.578508138656616,130.0384500026703,6.27330793061405,7.88001692725252,6.371462989469357,12.319124044325465,28.422017479187
8,0.12226414680480957,0.5227341651916504,6.078932046890259,16.969590663909912,68.1458489894867,21.057376414298563,19.583142572652104,18.046796957574276,17.959951603293074,17.688922540871427
8,0.1252429485321045,0.4907100200653076,8.223912954330444,30.94147515296936,136.8095989227295,9.068886211988271,11.507894375688059,4.910711737461465,5.351039272416638,11.654813537536073
8,0.13147473335266113,0.5216572284698486,4.035428047180176,17.968939781188965,71.89239287376404,5.6069511973570245,5.346372123685314,3.4987323723090835,7.993959074084466,8.678384590245143
